Westgeulstraat;66;II;4351  UZ;Hoetmansmeer                   ;J.D.;de;Peeters;durantsjr;lZUAwXWQ;651082456
De Bazelstraat ;6;;1726  RU;Klein Amsterdam                ;C.;;Bos;advimbmomzx;IZ9HuFVl;367975452
Raephorststraat;55;;6652  DD;Papenbeek                      ;A.D.;;Smit;ecnouryxa;Bn2UJ323;579322105
Stadssteeg;148;;7441  HK;Bellingwedde                   ;G.;van der;Jonker;ko4oizp;1GsBe9Lz;136892656
Varleweg;83;;5690  BJ;Schapenmeent                   ;H.;;Willems;mormonicoef;9F0ED7vl;343135528
Iskanderhof;22;II;7908  KW;Burgumerdam                    ;L.;;Bruijn;hweswahoxd;6D3zjYVU;661182113
Chris Bennekerslaan;18;;4604  LO;Wilbertoord                    ;O.M.;;Boer;glorificlz;lWP6YQ9Z;727387418
Engelbrechtweg;97;;7861  GP;Hekendorp                      ;B.T.;van de;Schouten;krticeqg;wAAKIlkQ;652602976
Stationsweg;41;;9205  EI;Buitenstoof                    ;C.;;Wal;savioyauir;2uvEA1ZF;711756661
Buurtje van Schut;61;;4604  LO;Wilbertoord                    ;N.;de;Ruiter;behoortso;E3fX1aSl;760347980
Putseplein;85;a;3514  AO;Tussenlanen                    ;M.N.;van;Maas;imdiz1dudehu;7Hr6yz55;714886002
Bredeweg;27;;5533  GI;Merselo                        ;H.T.;van de;Boer;codaisbh;0FPR1aI2;778892888
Van Golenstraat ;26;;5670  UL;Lageweide                      ;L.;van;Broek;uvezlevt;EeGfeFVT;881976520
Hillekade;72;II;8464  NJ;Oldenzaal                      ;A.;;Koning;smeljeyu;IaRIlJ5s;523953574
Schout Janszpad;56;II;4892  NS;Baalhoek                       ;E.W.;van;Groot;jicnicerih;rvxZ5C5d;298258572
Siondwarsstraat;140;II;5981  VS;Botshol                        ;C.G.;;Vries;jaiyikendraxb;hT6i5OjJ;694062443
Bleekerslaan;10;;8860  EI;Kop van 't Land                ;A.J.;;Prins;felelhetcl;3ZYhFUan;187172869
Klundertstraat;25;I;3333  OJ;Schoot                         ;O.;;Willemsen;esdeckinc;527qLaSd;863784203
Karrebosch;40;;3848  LM;Mariahoeve                     ;L.;van de;Veen;trojanamzn;FqcK4gYl;214777959
Hordijkstraat;46;;7061  RU;Wijnjeterp                     ;C.;;Bos;engelsaev;a5DfSXYU;106312169
Amsterdamsche Veer;26;bis;2845  PU;Laageinde                      ;V.;;Post;ressesentav;XWbCQm1V;556576457
Hondiusstraat;146;bis;3849  MI;Westeinde                      ;C.;van de;Smits;cossirixd;o7magfnW;265975864
Heemraadsplein;20;bis;9529  KZ;Schot, 't                      ;K.;;Bosch;saraynataliaxk;FzHJQF52;144805649
Elritsstraat;136;;6726  OO;Geloo                          ;A.P.F.;;Jonker;sopantasow;JHgBEewB;807664029
Antarcticaweg;66;;4876  PS;Paauw, De                      ;M.;;Beek;skrabarzq;bIe36fYt;528364236
Coloradoviaduct;55;II;8399  NR;Wolsum                         ;R.;;Janssen;dwrnth;lkDCz2zf;335570720
Arie Hoospad;62;;2511  FL;Amby                           ;G.P.;de;Berg;moppbg;BgYsV4tF;800508919
Vlashagen;56;;9353  PR;Dijkhuisjes                    ;Z.;van de;Mulder;lombardozomtz;LKhpZN2b;550057936
Nieuw-Mathenesse;49;;2575  PO;Wieksloot                      ;N.;;Leeuw;dokoumatyv;wgdBvc6R;347954777
Corsicalaan;121;a;7993  CE;Eygelshoven                    ;K.O.;;Bos;bezopasnidg;wJu7K4ml;411161039
Nieuwerkerkse Tocht;117;;6887  ZU;Horsten                        ;C.M.E.;;Leeuw;squoterrr;klOgohV0;344059388
Koningshaven;130;bis;7908  KW;Burgumerdam                    ;V.;;Velden;kioeaan;3cz21Adw;229949939
Breudijk;133;a;4835  ZH;Nieuwe Brug                    ;C.A.;de;Ruiter;lugomloopxj;Rq9mDdda;332248690
Dommelrode;127;;9080  CU;Vrijhoeven                     ;N.I.;;Schipper;vetrulling;WHgHLC46;246508218
Oude Zwethbrug ;81;;6233  CR;Nieuwenhuishoek                ;D.Z.K.;;Linden;setaelengsc;XRlm0hvb;572998697
Metaalhof;118;;3235  BU;Grebbe                         ;E.W.;de;Bos;vouwbladgn;t6duFq2x;699724454
Griffioenstraat;91;b;7908  KW;Burgumerdam                    ;K.R.T.;;Smit;sweatersxz;R0Tun8Ej;332591505
Heiligegeestpoort;58;;9175  EZ;Kerkberg                       ;F.K.;;Koning;cokelsl;PV1Ay5Gv;655965610
Grote Hartelsluis;24;;4657  FL;Loete                          ;P.S.B.;;Brink;thomsenszs;V3S5jofN;854382471
Hilledijk;25;;5279  OF;Uiteinde                       ;R.;van der;Kuipers;tlmer2384pn;tth0TjGL;659894786
Hoekveld;147;;8858  VN;Pol, De                        ;W.;van de;Broek;bocsitqs;szfPHU0w;5803731
Gerrit van Heerstalstraat;18;bis;4075  JR;Kerkbuurt                      ;E.W.;de;Kok;nikooru89mx;Pa8neNT0;780742229
Pauwensteeg;33;;8155  PT;Nieuwdorp (Bontebrug)          ;A.;;Loon;siqaphelewj;QLe00uXD;45116775
Koggestraat;25;II;7993  CE;Eygelshoven                    ;U.A.Z.;van de;Dam;anatumikayo;XfMQysB2;611779675
Eilertstraat;10;b;2533  IV;Deuteren                       ;P.;de;Schouten;psycopoetze;3RQJL1gA;267745734
Gelderse Dorp;95;bis;8484  ES;Brielle                        ;S.P.F.;;Kok;fancymoonhs;anYpbRy2;193857777
Jan Stuytstraat;1;;1495  RM;Dearsum                        ;P.;van;Kuijpers;usonccter05ii;DNaNh9qe;779521791
Prinsenstraat;108;;6099  HI;Poeldijk                       ;O.;de;Gerritsen;syrgduroo;nc6VFHWI;886563719
Springvloed;28;;4139  AE;Beltrum                        ;N.J.L.;;Haan;mendacc;yNrkNIUY;834319457
Franz Leharstraat;87;;4596  NM;Theereheide                    ;M.V.;;Jonker;ivyuen0901eg;6TngKWhn;379453101
Jan van Ghestellaan;139;b;7906  TR;Haasdal                        ;K.;;Leeuw;skattytarvk;Jsa1ABfX;555267271
Tolhuisbocht;108;a;2729  TM;Nieuweschans                   ;H.V.;;Mol;bafflingue;OkTt2PcA;738182515
Pijpbloem;80;;3304  PH;Westbroek                      ;P.G.N.;de;Evers;salezzezu;DDUrmPqr;513931946
De Kandelaar ;139;;9486  VU;Renesse                        ;A.C.;;Jong;ge1tufa;INHsKZQu;188175209
Bleekerslaan;124;;6302  VH;Abtswoude                      ;S.V.;;Boer;rorpinneke;r2v3CKZr;523821396
Holwinde;147;a;1646  WF;Boshoven                       ;C.C.V.;van de;Peeters;vacantcorpsefa;5TU7J7Gm;407772169
Weezensteeg;81;a;4139  AE;Beltrum                        ;D.S.;;Wit;bouyafinedm;KAO7qey9;28770882
Lübeckhof;14;b;9125  BW;Belgeren                       ;I.;;Ven;estuitsjn;3gBMfsgH;275124861
Van Couwenhovenslaantje ;32;bis;1569  FG;Jankenberg                     ;A.;de;Hendriks;escarriomo;tLJ7wJxA;291273397
Lange Nieuwstraat;68;;6989  KU;Middelrode                     ;F.;van de;Dekker;alembedwaox;CsHlzoIk;759859401
Schapegras;108;;2186  TZ;Geldrop                        ;I.;van;Meer;segunafi;ZwrpLZxN;389730841
Solingstraat;40;;3908  RS;Tiengemeten                    ;S.N.;van der;Groot;nagyhetekqs;f0AvBQc6;280219969
Kersenburg;47;;9790  JI;Rijksdorp                      ;S.;de;Bruin;unattiom;CWc0GKKi;662185663
Söderblomplaats;108;;2600  HN;Domwier                        ;O.;;Schouten;athaliegt;crEMPn7O;117097573
Blijdorplaan;100;b;7906  TR;Haasdal                        ;P.;;Vos;kuwalazarh;UxeFxMsN;301885047
Eendrachtstraat;114;I;3658  GN;Startenhuizen                  ;U.B.;;Scholten;d2sewy;V3ixTvDw;862986291
Paterspoort;23;;4946  BV;Smakt                          ;K.;;Vink;certainregardvb;sPF9zprM;985211519
Rembrandtstraat;72;;2618  VU;Beerserhaar                    ;W.R.;;Post;glupenkp;R7yGtEvn;607619715
Pernisserpark;71;;7184  ID;Sijbekarspel                   ;A.;van der;Loon;spuzindurd;cJ3Kvvxr;742753293
Kleinpolderpad;30;II;7872  NE;Wijnandsrade                   ;A.;de;Kuijpers;cattonaropu;yQYrlBYO;660053238
Ramlehstraat;25;;1075  PS;Hoogewaard                     ;B.D.;;Post;oldhampa;rEW15oMV;501851422
Hannekemaaierweg;127;I;4278  DL;Kronenberg                     ;N.;van;Smit;kangyoungjinwj;ukCXZ9lc;318224665
Voorschoterlaan;29;bis;9791  WF;Sauwerd                        ;B.R.T.;van;Hermans;ascunsesego;RnWnSuOq;500985297
Afrel;92;I;2630  IJ;Rekken                         ;C.L.;;Peeters;cloricoww;kNSGoRuQ;761392798
Adrienne Solserpad;98;;7738  JS;Piepert                        ;F.;de;Bakker;umlagernbu;vrQzPDvj;120741465
Viswant;96;;9634  LL;Gortel                         ;J.C.S.;;Willemsen;cambaletiaobb;Y8hYfCa8;739162548
Nieuwe Leuvesluis ;140;;4217  PD;Staphorst                      ;T.;de;Dongen;4po2r4edrx;18uTBjkW;732605271
Molensteeg;32;;3150  UV;Kemp, De                       ;D.W.K.;;Verbeek;suggererul;7cCv58lz;398343913
Wasbloem;146;;4850  DL;Strijensas                     ;J.B.;de;Willemsen;liammasmuxupeak;yc0oPEIO;435763465
Harmoniestraat;70;;6640  DB;Elzen                          ;M.;van;Vries;ginaaalovehd;MZM2CW0C;637507058
Voorweg;46;;1076  TE;Nieuw-Zuilen                   ;S.F.;;Koning;corsetsncandyem;5DvGXPC4;969726879
Paterspoort;75;b;4570  NH;Lent                           ;D.;van der;Loon;enlawwejt;3fz7mUGV;485353593
Langepad;113;;2511  FL;Amby                           ;N.Z.;;Velden;soitteestooryjd;7QjWu3Kg;423879571
Leen van Ooijenstraat;35;;9107  MB;Papenhoven                     ;V.E.;;Visser;radlako;3wiEtrhy;501351139
Olijflaan;69;b;4278  DL;Kronenberg                     ;K.;de;Leeuwen;gargalhiif;6Ne3DQ7F;599816107
Besemerstraat;111;;3211  OO;Nieuwlande                     ;A.K.;;Post;irigacijuaj;6FMsztnG;776940521
Trondheimpad;64;a;5956  AL;Hout, Den                      ;W.S.;de;Wijk;betrefyz;jHDNJn5L;405294955
Jensiusstraat;118;;8628  LS;Over-Diemen                    ;P.V.;de;Bruijn;arhieritfk;UnqoPHWV;261099942
Dirk Smeetslaan;57;bis;3859  TO;Dinkelland                     ;U.;;Jonge;tengopatino;ubX824N8;331595953
Van der Helmstraat ;28;a;8090  LM;Hofgeest                       ;L.;;Bos;vespamarx;JAzj4XZm;400882528
Malvastraat;59;;5080  IC;Heiloo                         ;I.;;Ven;karpfenrd;FDao1faV;553730617
Glasgowstraat;137;;8131  ZJ;Roond                          ;K.;van de;Smeets;bartrobbewv;DAksignN;661123467
Klemweg;58;;4596  NM;Theereheide                    ;H.;van de;Veen;h01in;slUtpIB9;936931978
Cesar Domelastraat;67;;5709  AP;Ulvenhout                      ;L.O.;van de;Boer;hestrwsht;ibrl0rIO;122085668
Catharina van Zoelenstraat;20;bis;5074  JV;Teteringen                     ;W.;;Boer;gyarapulttg;5Tc69n1L;527800764
Ok Formenoystraat;45;;9430  HH;Lollum                         ;S.;;Gerritsen;chura38xk;YlegCB45;851653340
Maria Stuartlaan;116;;3859  TO;Dinkelland                     ;U.;van der;Dijkstra;entoprostoum;XYymG0uZ;470971575
Kraandrijverstraat;110;;3849  MI;Westeinde                      ;C.;;Dam;kortknipnz;lWkun4is;397747445
Watersteeg;143;;9791  WF;Sauwerd                        ;S.Z.C.;;Mulder;anorsenejextj;Wvx6SyRQ;331502677
Van der Meydestraat;54;;8829  ED;Rafelder                       ;B.L.;;Verhoeven;failingpr;T68vHaAE;868761369
Sonneblomsteeg;50;II;3029  OO;Luttenberg                     ;E.Z.W.;;Vries;penalizatqh;092PivOD;86437598
Lindendaal;12;bis;6671  TA;Neck (ged.)                    ;G.O.;de;Velden;abdomenjb;s08Qdqi0;221589375
Noord-Polderstraat;112;bis;2145  DH;Hornhuizen                     ;E.W.;de;Doorn;katrina31482qv;VQfOp7Fi;194865629
Prattenburgplein;101;a;6372  LJ;Rumpt                          ;W.S.;van;Visser;parafereqm;cMOTXpy7;176943833
De Ruyterstraat H.v.H.;66;a;1028  PU;Kommerdijk                     ;K.;van;Schipper;bellacnn;xzWP6Ltx;896410857
Izmirerf;32;;7630  EE;Philisteinsche Polder          ;B.;van;Timmermans;katydoll89ue;VAn92GiW;634962048
Noorderhoofd;110;;2269  UI;Broekkant                      ;W.M.;van;Leeuwen;cseriyc;wxLWEreQ;926751517
Josine Simons-Meespad;77;;3336  UD;Baarn                          ;S.;;Bruin;rodidlaay;d4Kbsii1;348339811
Prinsenhof;126;;8889  CM;Driehuizen                     ;R.;de;Bosman;philippebiautgc;RfPW2itW;725575785
Lange Frankenstraat ;78;;5619  KG;Drijber                        ;S.E.;;Willems;bryancooleyug;TR6VynS6;632413591
Grootzand;70;bis;3433  DO;Velswijk                       ;U.L.;van;Dijk;qureshibf;VD2A5gqi;180058149
Lengweg;73;;2269  UI;Broekkant                      ;R.S.C.;de;Laan;mucinakr;jauMtMMk;191939341
Joris Minneepad;117;bis;4599  CZ;Steeg                          ;E.;de;Kramer;calcifilrw;3Cg4VKZP;192474819
Beijerlandse Passage;143;I;7769  PN;Berkum-Veldhoek                ;A.I.I.;;Veenstra;obrokos;C6KatCfo;572951681
Klaverbrug;94;I;5920  WU;Scheulder                      ;I.;de;Veen;clinfje;ghZkxpDR;108660576
Zagwijnlaan;45;;9351  LB;Broek, Het                     ;H.;;Wolters;jordmorjy;A8E4UqoW;421087675
Paul van Ostaijenstraat;74;;6001  PK;Wedderheide                    ;D.C.;;Kok;thewatercy;4F1Zp1O2;851098356
Rolklaver;7;;1176  TA;Starting                       ;O.;;Martens;alexkidddsa;6zcybsXr;967574390
Paul van Ostaijensingel;105;;3848  LM;Mariahoeve                     ;H.;;Horst;ruplri;JWMhmp9X;411829828
Noord-Polderstraat;88;;1877  CJ;Albergen                       ;T.;van;Vermeulen;achavagofm;xM2rdpoh;922028424
1ste Rijnhavenstraat;132;;7421  TI;Drongelen                      ;H.V.;de;Pol;potirexy;5oguo6wu;67695607
Mahustraat;24;;8858  VN;Pol, De                        ;W.S.;;Laan;orfodogiln;EI3Qb1hU;347762049
Janne Bouwensstraat;15;;4751  SR;Franeker                       ;H.;;Veen;esoroastothtp;W5cjukg2;618635592
Varkensteeg;82;a;9790  JI;Rijksdorp                      ;L.;;Willems;molinavasfj;8itkIRCN;121795536
Cimbaal;9;a;7350  NG;Schijndel                      ;S.;;Janssen;neminyeek;gShEXN9C;490530023
Dr Bastinghof ;48;a;4944  NU;Loo                            ;T.;van;Jonge;torquaygirljf;wbsIbKD9;827492340
Binnenstraat;83;b;1511  VV;Cabauw                         ;N.;de;Prins;pivoterega;OPrj0Ikg;694234679
Van der Werffplaats ;32;;7920  FU;Liempde                        ;N.;de;Jacobs;ognjenimixh;2NBJFdwV;346282482
Koekkoekplein;43;b;3241  DD;Breesaap                       ;U.Z.;;Kuiper;swannygurl20et;7Oz5BIG9;505997435
Jan Greshoffstraat;43;;9353  PR;Dijkhuisjes                    ;W.D.;;Kramer;blogapitqs;U9Q6TteI;644547443
Woutertje Pietersepad;42;;2995  KV;Andijk                         ;F.;;Wolters;bordegemtb;iF2solJq;833255009
Rijksboom;34;a;1454  BM;Hool, Den                      ;H.;van;Graaf;federavasem;0l0OyGJF;261319656
De Kandelaar ;62;a;2131  EM;Maatsehei                      ;A.C.;;Bos;biranecg;ujJ63qeW;950959303
Het Lage Land ;10;;4657  FL;Loete                          ;B.;;Broek;evaluasut;y63szgaS;980124748
Atalantapad;27;;3243  RU;Treek, Den                     ;I.;;Post;zaplotjegr;Wbklw5LG;824874511
Schiebroeksepark;65;bis;8375  PT;Nieuwland                      ;Z.;;Groen;lapuotaswh;pUuYAeD5;155988359
Piet Kooremanstraat;13;;7850  GV;Tolberg                        ;P.;;Loon;uchanskiij;xnaANpwm;60019803
Jaromirhof;57;;6141  OA;Muggenbeet                     ;F.D.;;Kramer;tkaninamagi;uyO5PYWL;982415552
Glasgowstraat;38;;8519  IN;Hoek, De                       ;G.;;Heuvel;cgcleenp;0h7GlRmL;295584683
Rolklaver;99;;9271  OD;Blokker                        ;E.V.S.;van;Vos;akukuhlerx;MRJn6msD;634796823
Oude Frankenstraat;18;;4709  OZ;Kaag en Braassem               ;B.K.;de;Linden;dinglasanzi;KDdx3JTx;458431400
Tramput;96;b;5910  IA;Hoogwoud                       ;U.;;Wijk;ionraontagi;iHB8FxTP;748230506
Langeweg;32;;4279  UP;Beek                           ;T.D.;van;Velden;galantikm;P1vaSSVE;109864761
Katendrechtscheweg;71;;5701  ZR;Emmadorp                       ;J.;;Smeets;ivoriuw;JF3O3usM;353288044
Adrien Mildersstraat;129;;5690  BJ;Schapenmeent                   ;F.E.L.;van der;Pol;nakliburhg;8Fj0pdHH;123029351
Sint Anthoniuslaan;134;;5688  WM;Haar, De                       ;B.;de;Meijer;fatalizmumn;UiPAQIpF;441488493
Harmoniestraat;113;;5533  GI;Merselo                        ;N.;van;Smit;maelanaqs;IVQANMfx;575308667
Archangelerf;138;;4217  PD;Staphorst                      ;K.D.;;Horst;receptezz;rhltMNgT;405411765
Montessoriweg;50;;1726  RU;Klein Amsterdam                ;E.;van der;Verbeek;lancinemmq;tz4SMLAH;300829255
Dreefbrug;34;;6253  NL;Langereis (ged.)               ;D.L.Z.;;Bosch;aznate172ho;4phU9HAR;188599666
Zusterstraat;56;;3243  RU;Treek, Den                     ;R.;de;Peters;tayoza27nn;CqsqcHXE;26513638
Letlandsestraat;97;I;5147  UT;Belfeld                        ;J.Z.;de;Bosch;furlongwa;Zj9M8oGA;197468354
Voorschoterlaan;48;I;1069  RV;Langelo                        ;V.;de;Willemsen;fsxsimns;YKsKv3sz;370513721
Binnenvest;47;;3908  RS;Tiengemeten                    ;Z.;de;Blom;mi5sfpm;sKtAr4s5;139859883
Waterkoninginnesteeg;36;;2678  WF;Smitshoek                      ;O.;de;Dijkstra;tambreop;uUvHCslC;498929346
Kunstplein;31;;9375  ZN;Lage Zandschel                 ;V.;;Willemsen;dzallisonpl;MtoTS5uQ;17086681
Ghisebrecht Bokellaan;1;;1086  MW;Donk                           ;V.;;Boer;tionlacangf;PXBkZ4Ts;354492123
Saladijnstraat;97;;2781  PZ;Boven-Leeuwen                  ;I.;de;Beek;medfreeknq;Nn4frvjV;828430780
Zwaluw;14;II;8994  GL;Putbroek                       ;I.;;Wolters;cer1tomy;pPC3hXE5;213781591
Schoonderloosche Weg;35;bis;5074  JV;Teteringen                     ;T.;van;Groen;voyageoperavm;r4Yj9saX;454589037
Laan van de Aschbranderij;76;;4709  OZ;Kaag en Braassem               ;W.I.;;Koster;giuniperopu;pLipOcRC;952803227
Goereesepad;38;bis;7630  EE;Philisteinsche Polder          ;S.;van;Kok;paslepn;zUR1pbWP;947392695
Lijsterstraat;120;b;7976  WE;Gest, De                       ;M.A.;de;Laan;mszalnicabt;1ySiwwmX;139160139
Charles Mingussingel;145;bis;6667  ET;Weilenseind                    ;T.B.G.;van;Boer;opermgyprokfu;AkhINrGc;803826692
Tancredipad;131;;9471  NU;Biesstraat                     ;J.;;Mol;e2sz1oldwl;cYB2atEK;441191563
Willaertsdijkje;144;;6103  GG;Stadse Dijk                    ;W.S.;van der;Peeters;haagdoornoc;nvLNHHDH;364911256
Hoogdorpstraat;53;II;5112  JD;Grobbendonck                   ;B.;van de;Brouwer;arnardolb;fv1L3mJD;118245946
Bleiswijkstraat;143;;1555  BG;Wormerveer                     ;E.;van;Jacobs;at5je1spbg;H1lus3HF;824626965
Stuyvesantpad;35;;5614  DS;Texel                          ;E.;;Meulen;cementarstn;2jGbMkWa;652754247
Drie Haringsteeg;128;;8102  RV;Kruiselwerk                    ;O.W.C.;;Scholten;rnag2ybk;QHYxpBfF;674753483
Prinsenlandsepad;49;I;5670  UL;Lageweide                      ;I.;van der;Doorn;hleifurtb;8fraCaNk;705870261
Lage Dijk;115;;7117  WI;Lede                           ;J.S.;;Kuipers;nicoletrasdl;b0PEbwjc;673205253
Marinus van der Stoepstraat;81;;6726  OO;Geloo                          ;D.;van;Dijkstra;lanzadlotj;PZoCklMa;54055295
Schepenstraat;133;bis;9329  EK;Hoeve, De                      ;C.F.;;Meer;kelindanyy;3LIsnY8u;687963813
Prins Willemweg;28;;9692  RP;Zwingelspaan                   ;V.O.L.;;Kok;amywong0709af;dyFQIsbU;104316184
Ooltgensplaathof;22;;8375  PT;Nieuwland                      ;L.;;Leeuwen;owszemrq;C1yNxR1n;731465398
Voedselstraat;20;;2313  CN;Hees, De                       ;T.V.;van de;Mulder;emilietdhfy;RoZcJMnM;119757849
Abelenlaan;134;b;6301  HL;IJmuiden                       ;L.;;Bakker;wirginowogd;x6eU5mpi;191538978
Spittelerplaats;114;b;8686  MG;Achtersloot                    ;I.;;Haan;fonogramadl;U59Dxjy0;51141620
Herman Heijermanshof;46;bis;8053  AZ;Mariarade                      ;N.;van de;Koning;razzonima;k7WRYXeQ;863632932
Roxenissepad;33;;2469  SJ;Altena                         ;A.S.E.;;Meer;smlee4qu;me371pTy;672310053
Prinses Beatrixplantsoen;140;;2503  CD;Lutterveld                     ;R.;;Mol;corvusbf;v8tzuSRo;815031919
Vlielanderstraat;87;;2146  DS;Mussel                         ;J.;van;Peeters;cainteachwc;X12ukzDE;606647545
Grienthoofd;40;;2186  TZ;Geldrop                        ;E.;;Brink;colorfulldaydb;GAwFyKvU;134160976
Othon Frieszpad;90;;3455  DR;Franekeradeel                  ;C.;;Linden;mreisgauhn;Yy1ZYTxt;364963505
Vallettastraat;1;I;1055  JZ;Schutwijk                      ;O.H.C.;van der;Wijk;relatomg;214vTVUQ;271633116
Meeuwenstraat;117;;1219  PL;Knijp, De                      ;N.;;Dijkstra;manuyxelobk;WWkgvYVc;679736980
Jan Cockensteeg;84;bis;6875  WV;Zevenhuizen                    ;F.H.Z.;;Hermans;foopyboryft;zrR8cn3b;936044354
Zandmeer;141;;4762  RB;Leudal                         ;T.I.;;Peters;naustunumnc;V3aTWInY;100445810
Groene Wetering ;13;;8457  OF;Ebbenbroek                     ;B.;;Smit;acapsadaua;JruCmoti;892366977
Feijenoorddijk;129;;5645  CW;Loveren                        ;I.;van der;Jonker;toppenderqi;kOzQNu3m;429212136
Librijesteeg;97;;1963  ST;Rotterdam                      ;T.;van de;Hendriks;vrezninammh;WUu9iwjd;743428730
